Order Date,Segment,Country,State,Category,Sub-Category,Sales
2/4/2016,Consumer,United States,California,Technology,Machines,71.976
12/12/2016,Consumer,United States,California,Office Supplies,Art,2.21
12/12/2016,Consumer,United States,California,Office Supplies,Envelopes,15.52
12/12/2016,Consumer,United States,California,Office Supplies,Paper,36.44
2/10/2018,Consumer,United States,Oregon,Furniture,Bookcases,217.764
2/10/2018,Consumer,United States,Oregon,Office Supplies,Supplies,39.072
2/10/2018,Consumer,United States,Oregon,Office Supplies,Binders,22.638
2/10/2018,Consumer,United States,Oregon,Office Supplies,Art,95.144
10/4/2018,Corporate,United States,Florida,Furniture,Furnishings,12.32
10/4/2018,Corporate,United States,Florida,Office Supplies,Binders,4.419
29/09/2018,Consumer,United States,California,Office Supplies,Fasteners,35
29/09/2018,Consumer,United States,California,Furniture,Chairs,72.784
29/09/2018,Consumer,United States,California,Office Supplies,Appliances,97.84
29/09/2018,Consumer,United States,California,Furniture,Furnishings,51.75
29/09/2018,Consumer,United States,California,Office Supplies,Binders,46.672
29/09/2015,Consumer,United States,New York,Office Supplies,Storage,1395.54
29/09/2015,Consumer,United States,New York,Furniture,Furnishings,117.36
29/09/2015,Consumer,United States,New York,Office Supplies,Labels,18.9
29/09/2015,Consumer,United States,New York,Office Supplies,Paper,77.52
20/08/2015,Consumer,United States,Illinois,Furniture,Chairs,421.372
11/7/2015,Consumer,United States,Texas,Technology,Phones,575.968
11/7/2015,Consumer,United States,Texas,Office Supplies,Paper,10.368
22/03/2016,Consumer,United States,California,Technology,Phones,15.984
12/5/2018,Home Office,United States,Ohio,Office Supplies,Art,10.272
13/11/2018,Corporate,United States,Texas,Office Supplies,Storage,61.792
13/11/2018,Corporate,United States,Texas,Furniture,Bookcases,205.9992
4/9/2017,Consumer,United States,Tennessee,Office Supplies,Paper,12.192
4/9/2017,Consumer,United States,Tennessee,Office Supplies,Appliances,87.168
4/9/2017,Consumer,United States,Tennessee,Office Supplies,Art,31.744
6/2/2017,Corporate,United States,Tennessee,Furniture,Furnishings,132.224
22/03/2016,Corporate,United States,California,Office Supplies,Paper,105.52
22/03/2016,Corporate,United States,California,Furniture,Furnishings,91.96
22/03/2016,Corporate,United States,California,Technology,Phones,1487.976
2/7/2016,Home Office,United States,New York,Office Supplies,Paper,19.44
15/06/2016,Consumer,United States,Florida,Technology,Accessories,11.672
26/11/2015,Consumer,United States,New York,Technology,Phones,279.96
26/11/2015,Consumer,United States,New York,Office Supplies,Binders,12.912
26/11/2015,Consumer,United States,New York,Office Supplies,Binders,17.088
26/11/2015,Consumer,United States,New York,Office Supplies,Labels,93.15
26/11/2015,Consumer,United States,New York,Office Supplies,Labels,11.52
12/5/2018,Corporate,United States,California,Office Supplies,Supplies,238.62
12/5/2018,Corporate,United States,California,Office Supplies,Appliances,7.77
12/5/2018,Corporate,United States,California,Furniture,Tables,285.48
12/5/2018,Corporate,United States,California,Office Supplies,Binders,19.168
2/5/2015,Consumer,United States,Ohio,Office Supplies,Appliances,26.136
3/9/2018,Home Office,United States,New York,Office Supplies,Paper,419.4
3/9/2018,Home Office,United States,New York,Furniture,Chairs,90.801
3/9/2018,Home Office,United States,New York,Furniture,Chairs,181.764
3/9/2018,Home Office,United States,New York,Office Supplies,Art,5.56
3/12/2017,Consumer,United States,Indiana,Furniture,Tables,581.96
3/12/2017,Consumer,United States,Indiana,Furniture,Chairs,29.98
18/07/2016,Consumer,United States,California,Technology,Accessories,519.96
21/07/2017,Consumer,United States,North Carolina,Office Supplies,Labels,6.264
21/07/2017,Consumer,United States,North Carolina,Furniture,Chairs,363.92
9/6/2016,Consumer,United States,Florida,Office Supplies,Binders,64.2
9/6/2016,Consumer,United States,Florida,Office Supplies,Binders,38.52
9/6/2016,Consumer,United States,Florida,Technology,Accessories,72.6
27/11/2018,Consumer,United States,California,Technology,Phones,57.568
27/03/2016,Consumer,United States,Washington,Office Supplies,Storage,83.7
22/09/2016,Home Office,United States,Virginia,Office Supplies,Paper,32.4
22/09/2016,Home Office,United States,Virginia,Furniture,Furnishings,47.98
17/11/2016,Consumer,United States,California,Technology,Phones,415.968
17/11/2016,Consumer,United States,California,Office Supplies,Storage,304.9
17/11/2016,Consumer,United States,California,Furniture,Furnishings,80.96
17/11/2016,Consumer,United States,California,Office Supplies,Storage,777.21
17/11/2016,Consumer,United States,California,Office Supplies,Paper,32.4
17/11/2016,Consumer,United States,California,Furniture,Chairs,225.568
17/11/2016,Consumer,United States,California,Furniture,Furnishings,36.6
10/11/2016,Home Office,United States,Minnesota,Office Supplies,Appliances,715.64
10/11/2016,Home Office,United States,Minnesota,Office Supplies,Storage,795.51
10/11/2016,Home Office,United States,Minnesota,Technology,Copiers,549.99
10/11/2016,Home Office,United States,Minnesota,Office Supplies,Binders,74.76
10/11/2016,Home Office,United States,Minnesota,Furniture,Furnishings,29.22
10/9/2015,Home Office,United States,Virginia,Office Supplies,Binders,9.64
5/8/2016,Corporate,United States,Texas,Office Supplies,Storage,33.488
5/8/2016,Corporate,United States,Texas,Office Supplies,Supplies,23.04
5/8/2016,Corporate,United States,Texas,Office Supplies,Binders,1.362
5/8/2016,Corporate,United States,Texas,Furniture,Furnishings,14.76
3/9/2018,Consumer,United States,California,Furniture,Bookcases,239.666
1/11/2016,Consumer,United States,Arkansas,Furniture,Tables,301.96
29/04/2016,Home Office,United States,Pennsylvania,Office Supplies,Paper,7.968
1/5/2017,Consumer,United States,Arkansas,Office Supplies,Paper,109.92
1/5/2017,Consumer,United States,Arkansas,Office Supplies,Paper,19.44
1/5/2017,Consumer,United States,Arkansas,Office Supplies,Art,11.16
5/8/2015,Corporate,United States,Connecticut,Office Supplies,Appliances,79.47
5/8/2015,Corporate,United States,Connecticut,Office Supplies,Art,4.56
5/8/2015,Corporate,United States,Connecticut,Furniture,Chairs,1133.35
4/1/2017,Corporate,United States,Pennsylvania,Office Supplies,Art,4.672
4/1/2017,Corporate,United States,Pennsylvania,Office Supplies,Binders,104.58
7/11/2017,Home Office,United States,Wyoming,Furniture,Chairs,1603.136
14/06/2017,Corporate,United States,California,Furniture,Tables,1293.488
24/09/2017,Consumer,United States,Indiana,Furniture,Furnishings,127.95
30/03/2018,Home Office,United States,Georgia,Office Supplies,Storage,59.76
4/6/2018,Home Office,United States,Arkansas,Office Supplies,Binders,108.08
4/6/2018,Home Office,United States,Arkansas,Office Supplies,Binders,9.54
7/4/2016,Home Office,United States,Pennsylvania,Office Supplies,Art,11.736
21/05/2015,Home Office,United States,Massachusetts,Office Supplies,Binders,447.86
21/05/2015,Home Office,United States,Massachusetts,Office Supplies,Paper,17.94
21/05/2015,Home Office,United States,Massachusetts,Office Supplies,Appliances,245.88
5/9/2017,Consumer,United States,New York,Office Supplies,Paper,192.16
18/09/2017,Corporate,United States,California,Furniture,Chairs,801.568
18/09/2017,Corporate,United States,California,Office Supplies,Paper,368.91
18/09/2017,Corporate,United States,California,Furniture,Chairs,885.528
13/03/2017,Corporate,United States,California,Furniture,Furnishings,28.28
13/03/2017,Corporate,United States,California,Office Supplies,Supplies,4912.59
16/10/2015,Consumer,United States,California,Office Supplies,Binders,14.352
16/10/2015,Consumer,United States,California,Technology,Accessories,179.97
8/10/2018,Corporate,United States,Rhode Island,Office Supplies,Storage,42.76
7/5/2016,Consumer,United States,Kentucky,Office Supplies,Paper,45.68
14/04/2017,Consumer,United States,Maryland,Office Supplies,Binders,25.06
21/11/2017,Consumer,United States,Illinois,Office Supplies,Paper,38.432
21/11/2017,Consumer,United States,Illinois,Office Supplies,Storage,21.568
21/11/2017,Consumer,United States,Illinois,Technology,Accessories,81.576
10/9/2018,Consumer,United States,Georgia,Office Supplies,Binders,2.78
9/9/2018,Corporate,United States,California,Office Supplies,Storage,99.87
1/11/2015,Home Office,United States,California,Office Supplies,Labels,44.4
1/11/2015,Home Office,United States,California,Office Supplies,Paper,21.4
3/4/2017,Consumer,United States,Indiana,Furniture,Furnishings,71.12
3/4/2017,Consumer,United States,Indiana,Technology,Phones,259.96
12/1/2018,Corporate,United States,California,Office Supplies,Envelopes,9.78
20/11/2016,Home Office,United States,California,Office Supplies,Binders,24.192
27/11/2017,Corporate,United States,New Jersey,Furniture,Furnishings,31.56
6/11/2018,Home Office,United States,California,Office Supplies,Paper,59.94
6/11/2018,Home Office,United States,California,Office Supplies,Paper,45.36
6/11/2018,Home Office,United States,California,Office Supplies,Paper,26.4
6/11/2018,Home Office,United States,California,Office Supplies,Labels,41.4
6/11/2018,Home Office,United States,California,Technology,Accessories,16.95
2/12/2017,Corporate,United States,California,Office Supplies,Binders,24.704
2/12/2017,Corporate,United States,California,Office Supplies,Appliances,59.7
2/12/2017,Corporate,United States,California,Furniture,Furnishings,14.52
2/12/2017,Corporate,United States,California,Office Supplies,Binders,104.184
17/12/2017,Home Office,United States,Washington,Office Supplies,Storage,46.53
24/08/2015,Corporate,United States,Kentucky,Office Supplies,Supplies,25.5
17/09/2016,Consumer,United States,New York,Office Supplies,Storage,14.9
17/09/2016,Consumer,United States,New York,Office Supplies,Labels,87.71
17/09/2016,Consumer,United States,New York,Furniture,Chairs,199.764
17/09/2016,Consumer,United States,New York,Office Supplies,Storage,94.6
17/09/2016,Consumer,United States,New York,Furniture,Bookcases,4228.704
17/09/2016,Consumer,United States,New York,Furniture,Bookcases,2003.92
17/09/2016,Consumer,United States,New York,Technology,Phones,209.97
17/09/2016,Consumer,United States,New York,Technology,Accessories,659.9
17/09/2016,Consumer,United States,New York,Office Supplies,Paper,110.96
17/09/2016,Consumer,United States,New York,Technology,Phones,67.8
26/11/2017,Corporate,United States,New York,Furniture,Tables,313.176
19/11/2018,Consumer,United States,Virginia,Office Supplies,Art,22.96
3/6/2018,Corporate,United States,Washington,Technology,Accessories,1099.5
8/4/2015,Corporate,United States,Alabama,Furniture,Tables,1215.92
11/10/2015,Corporate,United States,Arkansas,Office Supplies,Labels,7.31
11/10/2015,Corporate,United States,Arkansas,Furniture,Furnishings,8.92
7/7/2018,Consumer,United States,Pennsylvania,Furniture,Bookcases,87.21
7/7/2018,Consumer,United States,Pennsylvania,Office Supplies,Paper,15.552
7/7/2018,Consumer,United States,Pennsylvania,Technology,Phones,683.988
7/7/2018,Consumer,United States,Pennsylvania,Office Supplies,Storage,13.392
7/7/2018,Consumer,United States,Pennsylvania,Technology,Accessories,16.776
7/7/2018,Consumer,United States,Pennsylvania,Technology,Accessories,527.92
4/7/2017,Home Office,United States,Washington,Furniture,Furnishings,25.4
4/7/2017,Home Office,United States,Washington,Technology,Phones,177.48
4/7/2017,Home Office,United States,Washington,Technology,Phones,71.976
19/05/2018,Consumer,United States,Texas,Technology,Phones,95.992
19/05/2018,Consumer,United States,Texas,Office Supplies,Labels,13.216
12/10/2018,Consumer,United States,California,Technology,Accessories,435.84
12/10/2018,Consumer,United States,California,Office Supplies,Art,5.88
6/8/2017,Consumer,United States,California,Technology,Phones,211.168
25/08/2015,Corporate,United States,California,Furniture,Furnishings,6.28
25/08/2015,Corporate,United States,California,Technology,Accessories,95.1
25/08/2015,Corporate,United States,California,Office Supplies,Paper,25.92
25/08/2015,Corporate,United States,California,Office Supplies,Storage,48.84
14/09/2016,Home Office,United States,Iowa,Office Supplies,Binders,25.9
5/3/2018,Corporate,United States,Mississippi,Office Supplies,Envelopes,42.68
5/3/2018,Corporate,United States,Mississippi,Technology,Accessories,299.97
5/3/2018,Corporate,United States,Mississippi,Office Supplies,Appliances,262.24
5/3/2018,Corporate,United States,Mississippi,Office Supplies,Binders,234.36
15/04/2018,Home Office,United States,Texas,Office Supplies,Paper,20.736
30/03/2015,Corporate,United States,New York,Office Supplies,Art,10.5
11/11/2015,Corporate,United States,Pennsylvania,Furniture,Furnishings,23.968
11/11/2015,Corporate,United States,Pennsylvania,Furniture,Bookcases,521.96
12/3/2017,Corporate,United States,California,Office Supplies,Storage,676.55
12/3/2017,Corporate,United States,California,Office Supplies,Appliances,154.9
12/3/2017,Corporate,United States,California,Office Supplies,Envelopes,30.56
12/3/2017,Corporate,United States,California,Furniture,Chairs,770.352
9/2/2018,Corporate,United States,California,Furniture,Furnishings,21.12
11/11/2015,Home Office,United States,California,Technology,Phones,575.928
11/11/2015,Home Office,United States,California,Office Supplies,Appliances,7.78
11/11/2015,Home Office,United States,California,Office Supplies,Paper,123.92
20/08/2018,Corporate,United States,California,Office Supplies,Supplies,17.22
20/08/2018,Corporate,United States,California,Office Supplies,Storage,226.56
20/08/2018,Corporate,United States,California,Technology,Phones,107.88
15/01/2017,Home Office,United States,New York,Office Supplies,Paper,81.98
20/07/2015,Consumer,United States,California,Office Supplies,Paper,104.85
20/07/2015,Consumer,United States,California,Office Supplies,Binders,8.704
20/07/2015,Consumer,United States,California,Office Supplies,Paper,19.92
20/07/2015,Consumer,United States,California,Furniture,Furnishings,43.02
6/2/2018,Consumer,United States,New York,Furniture,Bookcases,240.784
25/12/2016,Home Office,United States,New York,Office Supplies,Appliances,414.96
8/10/2017,Consumer,United States,North Carolina,Office Supplies,Storage,387.72
13/07/2018,Corporate,United States,Kansas,Office Supplies,Storage,360.38
13/07/2018,Corporate,United States,Kansas,Office Supplies,Paper,13.56
24/04/2018,Consumer,United States,Arizona,Technology,Phones,552
7/9/2015,Home Office,United States,Oklahoma,Furniture,Tables,429.9
7/9/2015,Home Office,United States,Oklahoma,Office Supplies,Binders,32.06
